"","seqnames","start","end","width","strand","Conc","Conc_metastasis","Conc_primary","Fold","p.value","FDR"
"1023","chr11",20341110,20341510,401,"*",5.31526159032873,6.1312272045002,3.25350331331824,1.67572201653306,0.000278024904883601,0.0397274538246154
"1024","chr10",118467297,118467697,401,"*",5.71984098617522,6.62875634323741,2.6891235369228,1.73773065917598,0.000278133462208104,0.0397274538246154
"1025","chr4",120648483,120648883,401,"*",5.77482979048137,6.57898491764997,3.79703181759313,1.65490613871958,0.000278893561111801,0.0397971588511771
"1026","chr3",172153266,172153666,401,"*",8.47237554437015,5.568031019633,9.37265783656057,-1.74175812422105,0.000280000981207323,0.0399162412429902
"1027","chr21",38636434,38636834,401,"*",4.93501083109008,5.834186404477,2.04604293221605,1.74199950548524,0.000280881383816632,0.0400027601972307
"1028","chr7",68821838,68822238,401,"*",6.47838817798722,7.35730288253467,3.84359815798509,1.74160198437283,0.000281455232722381,0.0400454943180022
"1029","chr9",72356010,72356410,401,"*",5.93234376472287,3.51820423712771,6.79023183431962,-1.72759389649907,0.000282054771368234,0.0400917969673503
"1030","chr4",48677823,48678223,401,"*",5.46355090746609,3.16428602672512,6.3090075614351,-1.71499022413993,0.000282939568630684,0.0401172263196759
"1031","chr5",130514967,130515367,401,"*",6.53994201875179,3.56496110618999,7.44514914677602,-1.73580902918826,0.00028302128449661,0.0401172263196759
"1032","chr5",116771488,116771888,401,"*",4.90658159559307,5.79155568217264,2.20071518886477,1.74156606714858,0.000283285242531726,0.0401172263196759
"1033","chr1",32939627,32940027,401,"*",8.17120808891134,5.61946444544173,9.04261903591988,-1.73690824099515,0.000283330790818145,0.0401172263196759
"1034","chrX",107845428,107845828,401,"*",5.30045363372451,6.12064129352778,3.20727870732411,1.68113842445661,0.000283626383786572,0.0401202411974461
"1035","chr7",78448896,78449296,401,"*",5.98959966891912,6.84041999404774,3.6420090313383,1.72013383008373,0.000283934840890905,0.0401250681817076
"1036","chr1",203526760,203527160,401,"*",5.22250947599783,6.02336588212821,3.26719747357265,1.64956061538839,0.000284260976579289,0.0401323817359007
"1037","chr9",107750657,107751057,401,"*",6.009020565752,3.54439550723181,6.87203535921994,-1.72916436297787,0.000285126751477964,0.0402157947716228
"1038","chr8",56940885,56941285,401,"*",7.12157820162457,8.05005619029653,3.75172967698587,1.69970005962989,0.000286108973612195,0.0403154556034818
"1039","chr22",31250802,31251202,401,"*",9.29820666169006,6.97902679825953,10.1458978857837,-1.71467305435974,0.000286822366531717,0.0403770804796873
"1040","chr4",162392928,162393328,401,"*",5.66529781966072,6.56733917842977,2.73614582864775,1.7352141133704,0.000287912875622423,0.0404370706296936
"1041","chr2",78992853,78993253,401,"*",6.68292933664826,7.54883277726878,4.1889781103697,1.73017302677712,0.000288059228846222,0.0404370706296936
"1042","chr5",165882127,165882527,401,"*",4.25684920977936,5.12877936920888,1.69952426800663,1.73411737266129,0.000288148679494694,0.0404370706296936
"1043","chr1",243263683,243264083,401,"*",6.72102364691829,3.48140030632105,7.64255838747605,-1.71182379737021,0.000288354377473407,0.0404370706296936
"1044","chr13",34826335,34826735,401,"*",7.72847276270299,4.33702472486385,8.65803995180915,-1.69420066722115,0.000289278016424214,0.0405201545629459
"1045","chr20",17767633,17768033,401,"*",5.38019760156243,6.16943197706251,3.50104264048717,1.62475437857787,0.000289867677175517,0.0405201545629459
"1046","chrX",29663043,29663443,401,"*",8.30552174731906,5.96307993298357,9.15578005455803,-1.7153656841979,0.000289932795260007,0.0405201545629459
"1047","chr17",14143711,14144111,401,"*",5.24729131093332,2.98980289515412,6.08794729650591,-1.7017975233219,0.000290054981590852,0.0405201545629459
"1048","chr17",72716179,72716579,401,"*",9.34267003540868,7.61548956647504,10.1064710844293,-1.57437618555405,0.000291118775205025,0.0405500556506752
"1049","chr20",57566922,57567322,401,"*",6.41543362846019,7.25341200615932,4.18067278679478,1.70000490765111,0.000291767592452005,0.0405500556506752
"1050","chr5",124736460,124736860,401,"*",6.59028291762722,4.22206652256694,7.44333247802232,-1.7181032253824,0.000291970252052367,0.0405500556506752
"1051","chr2",187881836,187882236,401,"*",5.83949074926879,2.93718541925139,6.73962699842386,-1.72972669119371,0.000292139078244814,0.0405500556506752
"1052","chr12",19916944,19917344,401,"*",6.24334961406379,7.14120607643548,3.37248262159039,1.73252956948076,0.000292738388354633,0.0405500556506752
"1053","chrX",535928,536328,401,"*",5.3113694775196,6.18393036438354,2.7472326053527,1.73115589876055,0.000292742390457186,0.0405500556506752
"1054","chr3",103962542,103962942,401,"*",5.02684119390678,5.90858213053504,2.35937183627934,1.73329981268079,0.000293043825174669,0.0405500556506752
"1055","chr1",100714560,100714960,401,"*",5.66087884662558,2.49643488239823,6.5780936230823,-1.71866458042741,0.00029311337358483,0.0405500556506752
"1056","chr2",161844819,161845219,401,"*",6.91280238312126,7.77852171578296,4.4207399202924,1.72623859761473,0.00029335441329028,0.0405500556506752
"1057","chr7",116689746,116690146,401,"*",7.01936190931335,4.11455861624954,7.91967702710143,-1.73028586604359,0.000293688086223357,0.0405500556506752
"1058","chr14",106207214,106207614,401,"*",8.0664858726366,8.90332765170774,5.8412527268706,1.69690650461902,0.000293759069400763,0.0405500556506752
"1059","chr4",97912162,97912562,401,"*",5.02208272771585,5.85791323787146,2.80526785802526,1.69875478124395,0.000293776346382898,0.0405500556506752
"1060","chr14",20998124,20998524,401,"*",7.02767658946048,7.95164704680655,3.74376631143636,1.70249468981098,0.00029387312660474,0.0405500556506752
"1061","chr5",78771910,78772310,401,"*",5.74900627425319,2.84940646118658,6.64894841793249,-1.72965222461282,0.000294554320041982,0.0406057427583604
"1062","chr11",34804241,34804641,401,"*",6.53357652075305,3.25887506857074,7.45704698040811,-1.70181616247338,0.000296182003373286,0.0407724877636923
"1063","chr1",245298817,245299217,401,"*",5.86335058407953,2.8912107190411,6.76836456763712,-1.7259167502629,0.000296477031473096,0.0407724877636923
"1064","chr1",171488219,171488619,401,"*",5.9415082002034,3.42233463612786,6.80984502780406,-1.72565995370381,0.000296600168056177,0.0407724877636923
"1065","chr10",50326775,50327175,401,"*",5.02584934514265,2.37540246075624,5.90612679495114,-1.72802281409026,0.000297825221144055,0.0409024489628301
"1066","chr3",172465300,172465700,401,"*",8.83160768047719,9.71361138212773,6.16105875836554,1.72936300429167,0.000298322105445032,0.0409120171444723
"1067","chr6",66985878,66986278,401,"*",4.84412845549471,5.69470292963278,2.49879264460721,1.7073212060661,0.000298454317488596,0.0409120171444723
"1068","chr8",48003225,48003625,401,"*",5.67340242468694,6.56177131182449,2.92599146360578,1.72918595912225,0.00029901203653532,0.0409500903668559
"1069","chr12",31078717,31079117,401,"*",7.4276869557432,4.33355709187415,8.3406397821941,-1.71546119683957,0.000299329274797403,0.040955189007453
"1070","chr4",6944204,6944604,401,"*",7.39423819159657,5.00838036930318,8.24916663879509,-1.71328660217339,0.000299850706059582,0.0409746553641556
"1071","chr2",150090033,150090433,401,"*",5.5382414568884,6.36664425809799,3.38162471365778,1.68230174018168,0.000300031832132382,0.0409746553641556
"1072","chr1",229141733,229142133,401,"*",6.13034849051237,7.00485858221405,3.54493520132989,1.72519132622672,0.000301108812318868,0.0410833762360139
"1073","chr16",23257695,23258095,401,"*",6.71645772112824,7.59234305976044,4.11582434075963,1.72400752842694,0.000303365503213152,0.0413527045311915
"1074","chr19",46835734,46836134,401,"*",5.81374774659953,6.67671685084764,3.34958131257157,1.71693968732847,0.000304051810259982,0.0414076666441955
"1075","chr3",166342670,166343070,401,"*",5.17012068514542,6.02926734068383,2.74376631143636,1.71291421817152,0.00030492015810071,0.041461761796204
"1076","chr12",59858512,59858912,401,"*",7.15478186498701,8.0047242104857,4.81522574966815,1.70486722536548,0.000305015969019824,0.041461761796204
"1077","chr8",85550271,85550671,401,"*",8.41556012700168,5.21039150462653,9.33514455105944,-1.69963516370597,0.00030587745115999,0.041540259532465
"1078","chr4",145507601,145508001,401,"*",6.13362225550735,3.90333355551237,6.97106817893286,-1.693397041246,0.000306877856608356,0.0415990487608286
"1079","chr2",181677979,181678379,401,"*",5.31059945599101,6.09317865470185,3.4730495663268,1.60622469884771,0.000306879161057636,0.0415990487608286
"1080","chr9",87007691,87008091,401,"*",5.78699567756533,6.64663419307694,3.35583653094387,1.71245361141013,0.000307220292361179,0.041606730409181
"1081","chr11",12080113,12080513,401,"*",6.763942296981,4.52934363695541,7.60190139755236,-1.68927804066318,0.000308034798885229,0.0416784475709058
"1082","chr8",127270904,127271304,401,"*",6.62346265559484,7.51264624544064,3.86588617102921,1.72181910360524,0.000308807186327575,0.0416924772777556
"1083","chr13",77865669,77866069,401,"*",4.49491299153225,5.3409132844678,2.19083115412873,1.69581975095866,0.000308975234064497,0.0416924772777556
"1084","chr11",121357918,121358318,401,"*",8.02338588391039,4.86647759699263,8.94015436489725,-1.70120359038684,0.000309027931047181,0.0416924772777556
"1085","chr12",468966,469366,401,"*",7.79086079380737,5.43005546970269,8.64311342600482,-1.70498012667564,0.000309278686801707,0.0416924772777556
"1086","chr3",124448968,124449368,401,"*",5.66494056633187,6.55114945899228,2.94411230725167,1.72104296219254,0.000310034481424267,0.0416981691135991
"1087","chr15",85404736,85405136,401,"*",4.87808777087335,3.07174340312396,5.65552685497813,-1.60149003988943,0.000310065549485631,0.0416981691135991
"1088","chr1",245516196,245516596,401,"*",4.6053515467826,5.43638709910261,2.42771900450804,1.68371353255038,0.000310176174558304,0.0416981691135991
"1089","chr17",3976796,3977196,401,"*",6.64140116436135,3.84251782582296,7.53383223504316,-1.71905631900633,0.000312003637450305,0.0418442485335485
"1090","chr8",79864930,79865330,401,"*",5.49149882100076,6.33738654854004,3.18841584865074,1.69559817110004,0.000312111331722731,0.0418442485335485
"1091","chr11",133208206,133208606,401,"*",6.80431020653225,7.69358195415323,4.04562907293642,1.71937665472158,0.000312165218659052,0.0418442485335485
"1092","chr11",43378587,43378987,401,"*",5.92108106021469,3.27610862703732,6.80088385033731,-1.71837950905936,0.000312407150075446,0.0418442485335485
"1093","chr8",140292071,140292471,401,"*",6.19134445039908,6.99685132830614,4.20421489704017,1.6385117942468,0.000312960028879772,0.0418776539563362
"1094","chr2",129726237,129726637,401,"*",7.56604346550276,8.41554139928837,5.23053538168857,1.6996725543729,0.000313229184407864,0.0418776539563362
"1095","chr7",25482650,25483050,401,"*",5.37712403708648,6.22888226502429,3.02089534063272,1.70013374560931,0.00031381544810229,0.0419177193618569
"1096","chr17",22266190,22266590,401,"*",5.40213436538276,6.2612344962663,2.97623355950744,1.7053278107636,0.000315658951486929,0.0421053799295411
"1097","chr12",72338419,72338819,401,"*",5.92192811978447,6.74886948602861,3.77683011900595,1.66940225078313,0.000316014240942097,0.0421053799295411
"1098","chr10",13637482,13637882,401,"*",6.52805952490203,3.14169596887406,7.45737185770587,-1.67241687015763,0.000316222039721379,0.0421053799295411
"1099","chr6",51459900,51460300,401,"*",6.56399753393248,7.44694897559409,3.88228161248492,1.71634027731945,0.000316371851874458,0.0421053799295411
"1100","chr9",22211706,22212106,401,"*",6.32576997693334,4.48140030632105,7.10945539279965,-1.60047827961836,0.000316760209873368,0.0421187412153802
"1101","chr7",154302387,154302787,401,"*",5.36778991692881,6.15442721303388,3.50503664502072,1.61031050569968,0.000317054663532437,0.0421196033668559
"1102","chr11",114082263,114082663,401,"*",5.63048825207577,6.44303247783096,3.59363089375253,1.64682993922518,0.000318094491946703,0.0422193945282147
"1103","chr10",31101045,31101445,401,"*",6.08884629307446,3.93337043407364,6.91710493102671,-1.67163853662381,0.000319803862830341,0.0423891035872295
"1104","chr2",201757340,201757740,401,"*",4.61739923953176,5.42680966893441,2.6029280977807,1.64647502352998,0.000319952759122555,0.0423891035872295
"1105","chr13",97308000,97308400,401,"*",6.59004649289635,4.03349193072461,7.4619051166224,-1.71081781181662,0.00032026629346219,0.0423922435719039
"1106","chrX",35919473,35919873,401,"*",5.55415782971014,6.39812925705846,3.26796236182586,1.68619870551919,0.000320581048105068,0.0423955392586254
"1107","chr12",24709678,24710078,401,"*",5.57280211241754,6.47221206846204,2.6805923597672,1.70785974545206,0.000321460610492003,0.0424655694282589
"1108","chr11",27838651,27839051,401,"*",4.78176952246829,5.6583717005278,2.17313282062773,1.71186545967138,0.000321765477302563,0.0424655694282589
"1109","chr14",69077802,69078202,401,"*",5.07392752034915,2.16946930652102,5.97421794821593,-1.71021987012213,0.00032202150564731,0.0424655694282589
"1110","chr1",44379165,44379565,401,"*",6.07245595447422,6.94002747365541,3.56126713750959,1.70760185882589,0.000322271933390085,0.0424655694282589
"1111","chr5",171941752,171942152,401,"*",5.27590300710112,2.774787469018,6.14250239252874,-1.7068896879369,0.00032322392802008,0.0425526774148775
"1112","chr9",86075076,86075476,401,"*",5.12715652874342,5.94229964845616,3.07142915471019,1.64803542762338,0.000324971958523269,0.0427330470173118
"1113","chr9",124309624,124310024,401,"*",7.46477000809578,4.07760844135305,8.3941224030901,-1.66551745469282,0.000325178316812531,0.0427330470173118
"1114","chr15",23566071,23566471,401,"*",5.50853189932314,6.37126579083001,3.04672397679269,1.70225936084767,0.000325923348473146,0.0427761625966175
"1115","chr8",56447911,56448311,401,"*",5.27884485931462,6.04359089346248,3.54634050804053,1.56078340155313,0.000326631382356566,0.0427761625966175
"1116","chr6",67604740,67605140,401,"*",4.50544204766013,5.32516101436044,2.41579323814523,1.66002503829675,0.000326636774527974,0.0427761625966175
"1117","chr1",64427808,64428208,401,"*",6.6328367737422,7.52019309382466,3.89795327919894,1.70896885233789,0.00032667624036278,0.0427761625966175
"1118","chr15",93900464,93900864,401,"*",6.1780945944647,7.03540683470178,3.76950579369215,1.6964688202703,0.000327953709554557,0.0428786370308569
"1119","chr3",124587016,124587416,401,"*",7.45977295550289,8.32696414515756,4.95253431331774,1.70325774938319,0.000328045143285626,0.0428786370308569
"1120","chr9",23758431,23758831,401,"*",5.3710991996998,6.22829741235732,2.96360678090201,1.69723267376046,0.000328582108457302,0.0429104763494632
"1121","chr20",11365656,11366056,401,"*",4.56927124331512,5.39484658105591,2.43484705598255,1.66105081975124,0.000328888368403163,0.0429121572846746
"1122","chr20",56993319,56993719,401,"*",5.49520748562413,6.32298694847027,3.34351645256462,1.6649603080016,0.000330842721890234,0.0431286186544795
"1123","chr20",24134669,24135069,401,"*",4.70160041130807,5.51432244988335,2.66346090501704,1.64612406643585,0.000331162999119843,0.0431286186544795
"1124","chr7",83338521,83338921,401,"*",5.65958369597398,6.54439506326521,2.95567645114463,1.70578236467023,0.000331431981674472,0.0431286186544795
"1125","chr6",74196451,74196851,401,"*",5.1745269910532,6.05093574468019,2.56805459122213,1.7046755478046,0.000332011254374553,0.0431655947643018
"1126","chr9",107548326,107548726,401,"*",5.59680233509032,3.71218101743085,6.38689469831173,-1.598276944924,0.000332692462914827,0.0432157463550394
"1127","chr3",135532033,135532433,401,"*",6.80480604037581,7.67634713163882,4.25166562008617,1.70206421845879,0.000333111090380337,0.04323173072173
"1128","chr12",14541154,14541554,401,"*",6.99521307458605,4.01019117442521,7.90109957945172,-1.69383430234412,0.000334619767641239,0.0433876261374259
"1129","chr15",36905967,36906367,401,"*",5.44956831260841,2.6743675171432,6.34014977487179,-1.70317551812045,0.000334905581066796,0.0433876261374259
"1130","chr9",3173414,3173814,401,"*",6.68436056374408,7.56375719125153,4.04405471689332,1.70236840484854,0.000335936020784774,0.0434826072071365
"1131","chr8",53693034,53693434,401,"*",7.76353070020343,8.60882613408189,5.46569088846284,1.68075931964987,0.000336293036202516,0.0434903312529839
"1132","chr4",96638138,96638538,401,"*",6.41942074908658,7.30491999170682,3.70721166781054,1.7018731289735,0.000337117987954062,0.0435585029947994
"1133","chr2",158600212,158600612,401,"*",6.80214411495329,4.02600843367037,7.69279921426368,-1.70034816773202,0.000337746732092274,0.0436012250862704
"1134","chr6",1287213,1287613,401,"*",7.45104896750413,3.92456821458808,8.38705116246303,-1.63704787974257,0.000338832047499218,0.0436273157773772
"1135","chr2",9381205,9381605,401,"*",7.79541115486116,4.70683965741599,8.70801757634341,-1.6841991274413,0.000338845074394551,0.0436273157773772
"1136","chr2",36578905,36579305,401,"*",8.2186232477924,5.24412886657612,9.12379732851206,-1.69133106788863,0.000339036016288385,0.0436273157773772
"1137","chr22",26471526,26471926,401,"*",6.93708715121789,4.32108303539794,7.81434539363352,-1.69915206949208,0.000339556391856707,0.0436273157773772
"1138","chr7",41006641,41007041,401,"*",5.73410686882082,2.77181127320586,6.63844845247861,-1.69012453261825,0.000339679671336533,0.0436273157773772
"1139","chr7",27092014,27092414,401,"*",6.17324505079072,7.00349516749578,4.00191833841572,1.66224735354068,0.000340315267061526,0.0436273157773772
"1140","chr15",71661139,71661539,401,"*",5.691942092816,3.4889353085059,6.52609948168202,-1.65968533939361,0.000340641136657054,0.0436273157773772
"1141","chr1",21764946,21765346,401,"*",6.97576871530551,3.66842872827458,7.90099623727467,-1.66132238463127,0.000340840749515738,0.0436273157773772
"1142","chr10",59173855,59174255,401,"*",5.42556659951338,6.29415216850768,2.90378736266234,1.69621337222445,0.000341038784258846,0.0436273157773772
"1143","chr15",51981483,51981883,401,"*",5.82526642405027,3.60642741510464,6.6613406935341,-1.66647645808074,0.000341295412024072,0.0436273157773772
"1144","chr15",95247049,95247449,401,"*",6.73273414306474,4.49592299311569,7.57095601421039,-1.66983446823854,0.000341976302270777,0.0436273157773772
"1145","chr8",64431104,64431504,401,"*",6.29870927986276,7.12022698126642,4.19547457943803,1.64926868249633,0.000342038565456125,0.0436273157773772
"1146","chr1",180136601,180137001,401,"*",5.77175615705894,2.9695082947603,6.66444735254889,-1.69670442763273,0.00034228964029299,0.0436273157773772
"1147","chr11",114794242,114794642,401,"*",5.32249499068736,6.18897202627504,2.82264179795035,1.69362246393702,0.000342381243609089,0.0436273157773772
"1148","chr3",177810146,177810546,401,"*",7.3174873439557,5.06801451393037,8.15720436493936,-1.67290020728594,0.000342423005745974,0.0436273157773772
"1149","chr11",86518159,86518559,401,"*",6.1116406599343,6.96212864578304,3.76709714947421,1.6814102043338,0.000344706922282159,0.0438588772236144
"1150","chr11",91796985,91797385,401,"*",7.19927243225999,4.07140381973206,8.11429776861038,-1.67400834439175,0.000344840212267931,0.0438588772236144
"1151","chr10",57168774,57169174,401,"*",6.45960056140763,3.21093983689396,7.38163877243073,-1.6642762620607,0.000345256124625375,0.0438736245110389
"1152","chr1",94325666,94326066,401,"*",8.84618995380885,6.17493455819034,9.7282538497899,-1.69587115736521,0.000346177963085796,0.0439357427681487
"1153","chr10",61911712,61912112,401,"*",6.30462888914753,4.22393842794737,7.12315125272145,-1.64586233234284,0.000346558434862776,0.0439357427681487
"1154","chr3",177106225,177106625,401,"*",5.16612351205918,3.29581517209096,5.95396134360121,-1.60155104676261,0.000346646113564812,0.0439357427681487
"1155","chr4",113171083,113171483,401,"*",4.7444544299404,5.65218959773191,1.73172615502135,1.68116828710257,0.000347034197775955,0.0439468484013007
"1156","chr9",10114021,10114421,401,"*",5.831759150045,6.74471985647321,2.73750258013861,1.67652729624435,0.000347622979805243,0.0439833283029707
"1157","chr1",169885206,169885606,401,"*",4.42219406101396,1.82125243282938,5.29810708901335,-1.69292684564255,0.00034825100451819,0.0440083097483468
"1158","chr17",1106130,1106530,401,"*",6.96900493829651,4.47996965434787,7.83442864316833,-1.68994322816615,0.000348630633090574,0.0440083097483468
"1159","chr5",107653235,107653635,401,"*",7.85458248139559,8.79077463481236,4.32390742740356,1.62503958155907,0.000348919018461447,0.0440083097483468
"1160","chr4",40990559,40990959,401,"*",4.68061129697868,2.65693113844276,5.49131759146395,-1.62582224022287,0.000349023951950461,0.0440083097483468
"1161","chr20",61266965,61267365,401,"*",6.42518519958956,7.28530574354722,3.98930014615011,1.68684166258649,0.000349326126268589,0.0440084724655891
"1162","chr11",3049813,3050213,401,"*",8.04168417079223,5.86036902368796,8.87317663539357,-1.65767759835082,0.00035081276353881,0.0440870696179789
"1163","chr5",31221045,31221445,401,"*",5.20213351067373,6.03038376376811,3.04672397679269,1.65302837638393,0.000351166841654712,0.0440870696179789
"1164","chr1",224498380,224498780,401,"*",6.25927873248769,4.38045042105572,7.04846171855082,-1.59546949192732,0.000351200231773305,0.0440870696179789
"1165","chr7",135678777,135679177,401,"*",6.10041955318452,3.25399937684604,6.99646600663935,-1.68999195125331,0.000351267056227802,0.0440870696179789
"1166","chr6",1176574,1176974,401,"*",5.91716885433486,6.82536597800042,2.89742760506808,1.6794002743844,0.000351457112991327,0.0440870696179789
"1167","chr22",31653273,31653673,401,"*",6.43887404355898,4.43261841327573,7.24712041691877,-1.62666808306251,0.000352449006976276,0.0441358756549474
"1168","chr8",133085000,133085400,401,"*",4.78278056004499,5.55929344358951,2.98197642244657,1.57414918925088,0.000352449698934656,0.0441358756549474
"1169","chr6",9511152,9511552,401,"*",4.82321155700093,5.73641315739066,1.725075819763,1.66964040138068,0.000353168544115745,0.04415385010932
"1170","chr8",20938932,20939332,401,"*",5.23589888571542,6.07494701803522,2.99210590464173,1.66369528407282,0.000353196990564352,0.04415385010932
"1171","chr2",43519875,43520275,401,"*",7.51952050786794,4.67060520416637,8.41575321054681,-1.6871442859146,0.000353939993035826,0.0441795997028168
"1172","chr11",70233424,70233824,401,"*",9.33487772440626,7.13456684654681,10.1687063505103,-1.65895037973826,0.00035411480529527,0.0441795997028168
"1173","chr2",33000947,33001347,401,"*",4.18093340036365,5.0947547083333,1.07276718092711,1.66542367048723,0.000354385328321253,0.0441795997028168
"1174","chr18",9094674,9095074,401,"*",7.18942696880082,5.04500840555514,8.01628172029767,-1.65216486819336,0.000354611182868696,0.0441795997028168
"1175","chr20",63352262,63352662,401,"*",5.39209160061137,6.20036641268514,3.3856358948453,1.62498254271641,0.000355657941987611,0.0442571600242527
"1176","chr20",58278401,58278801,401,"*",5.40434772140792,6.26066043160823,3.00533829075637,1.67922000938687,0.000355838895343496,0.0442571600242527
"1177","chr1",9010824,9011224,401,"*",5.74958982456124,6.55926287455936,3.73325778969116,1.62194299996649,0.000356511153423418,0.0443030988481927
"1178","chr8",8635218,8635618,401,"*",6.65076612211698,4.54502386623814,7.47261372580068,-1.64453201033701,0.000357012415228187,0.0443261214228953
"1179","chr20",63347278,63347678,401,"*",5.15150006717491,5.96717532721559,3.09187407165847,1.63832573421146,0.000357317455905791,0.0443261214228953
"1180","chrX",72048487,72048887,401,"*",5.09386808851759,5.93060328028103,2.86952482368895,1.6619212921497,0.000358140838596665,0.0443261214228953
"1181","chr14",28766513,28766913,401,"*",6.49307401519451,7.40551656825807,3.40712402180883,1.67203744005108,0.0003581968807688,0.0443261214228953
"1182","chr12",5261969,5262369,401,"*",4.84552930557751,5.69227988192286,2.53476999488371,1.66662829546544,0.000358211696123873,0.0443261214228953
"1183","chrX",116388617,116389017,401,"*",6.24898207714675,7.09401590881805,3.95345131056395,1.66712270252498,0.000359843512388798,0.04445936536755
"1184","chr3",194740902,194741302,401,"*",8.62674462877276,6.56908379325932,9.4421518595868,-1.63314949474455,0.000359896410567051,0.04445936536755
"1185","chr14",53681957,53682357,401,"*",4.36345693138854,5.18868275446749,2.23174951146312,1.64531925764041,0.000360454930974825,0.0444907848304657
"1186","chr22",23469124,23469524,401,"*",6.89524043541962,7.82460057303336,3.50792458766505,1.63454948930964,0.000362770224851204,0.0447388062121725
"1187","chr3",103947059,103947459,401,"*",5.57390856116106,6.43353102560504,3.14290648939647,1.67808607894038,0.000364009294251417,0.0447500971445153
"1188","chr10",63219397,63219797,401,"*",4.7092419208244,2.80801311779964,5.50191802282436,-1.60002274431886,0.000364500187930241,0.0447500971445153
"1189","chr1",226875874,226876274,401,"*",8.07800206213081,5.62919741151178,8.93943152352684,-1.67768963527667,0.000364946074902485,0.0447500971445153
"1190","chr20",56566548,56566948,401,"*",6.82983136787761,7.65753224218343,4.67876001001071,1.64580276157633,0.000364981444815134,0.0447500971445153
"1191","chr14",86300079,86300479,401,"*",6.02250557168479,6.92655397133432,3.06447996812634,1.67419806494169,0.000365050603786467,0.0447500971445153
"1192","chr8",57828272,57828672,401,"*",5.89473747595611,6.69565253818088,3.93902913071648,1.60821703502723,0.000365079541997962,0.0447500971445153
"1193","chr10",24645819,24646219,401,"*",5.36132603163603,3.39796057692182,6.1633706725601,-1.61560350985575,0.000365275745213807,0.0447500971445153
"1194","chr20",41387013,41387413,401,"*",4.24161168194622,5.09211051458851,1.89696883283089,1.66869519755691,0.000365309413051409,0.0447500971445153
"1195","chr12",23236125,23236525,401,"*",5.74346054648474,6.57599867824303,3.55367760635048,1.65108605338601,0.000365721021246615,0.0447630288298033
"1196","chrX",102513996,102514396,401,"*",5.27321605607236,6.09506313488506,3.16747779360686,1.63476084907394,0.000366537879080217,0.0448254986168803
"1197","chr3",152331088,152331488,401,"*",6.53547166677653,4.07278327218051,7.39829341663128,-1.677588067034,0.000367743657042903,0.0449002853978064
"1198","chr3",14234186,14234586,401,"*",5.89127567445818,3.78157448936645,6.71364280910069,-1.63387454142184,0.000367958646238051,0.0449002853978064
"1199","chr8",81865621,81866021,401,"*",5.14699679259687,5.96750969879439,3.05136919074226,1.63265596227097,0.000368070353552274,0.0449002853978064
"1200","chr6",24893993,24894393,401,"*",5.26279693140941,6.0816577537437,3.17957899389009,1.63441130137538,0.000368840539311583,0.0449271109679695
"1201","chr16",2490688,2491088,401,"*",7.0345330071149,7.9471199459285,3.94627345115148,1.66161662274868,0.000368904585356146,0.0449271109679695
"1202","chr8",19325982,19326382,401,"*",6.53521980725404,3.54763391779847,7.44127898503264,-1.66892287037118,0.000371493195705471,0.0452047261037146
"1203","chr2",156300389,156300789,401,"*",8.34997931505685,9.2056613303601,5.95697842931398,1.67001364490503,0.000371858896647729,0.0452116123518565
"1204","chr2",188381617,188382017,401,"*",6.70827665308191,4.77329911465637,7.50609871925903,-1.60084032401582,0.000372762223151588,0.0452837988430597
"1205","chr8",116802820,116803220,401,"*",8.48647891035869,9.38817606330811,5.56221720524537,1.67082695440594,0.000373327632357255,0.0452908698029053
"1206","chr11",102832573,102832973,401,"*",5.4875317395882,6.33468964035078,3.17313282062773,1.66303310175475,0.000373490625603424,0.0452908698029053
"1207","chr2",9168088,9168488,401,"*",5.51999310170745,6.32406714599657,3.54275267952046,1.61089388129903,0.000373957407661059,0.0452908698029053
"1208","chr10",66828872,66829272,401,"*",8.5865817825262,6.1937924542553,9.44224153847514,-1.66907960255388,0.000374584588709045,0.0452908698029053
"1209","chr8",36256589,36256989,401,"*",5.13318459119079,5.98691109538401,2.75863964375951,1.66684920979913,0.000374919986284032,0.0452908698029053
"1210","chr4",47084078,47084478,401,"*",5.8490708528651,6.73680361337366,3.10954376159222,1.67714624842078,0.000375188658156763,0.0452908698029053
"1211","chr8",111806593,111806993,401,"*",6.1707357521723,6.99368086193644,4.05661579524609,1.63432824016105,0.000375396845127844,0.0452908698029053
"1212","chr3",44182527,44182927,401,"*",6.04176067094956,6.94914828949475,3.03428470592997,1.66292190270046,0.000375647852544852,0.0452908698029053
"1213","chr11",107929124,107929524,401,"*",5.66593939139634,6.50233928243395,3.44439149880687,1.65012371667162,0.000375865834645954,0.0452908698029053
"1214","chr8",92174194,92174594,401,"*",4.31926002543024,5.15582022821066,2.09637638491728,1.65038674695409,0.000376226972807091,0.0452908698029053
"1215","chr12",96134282,96134682,401,"*",7.26240068755151,4.50531111544985,8.15154539564186,-1.67579715797009,0.000376364795648485,0.0452908698029053
"1216","chr3",151766424,151766824,401,"*",6.37011185093794,4.06879108954872,7.21580077752951,-1.65963785981208,0.000376536247335864,0.0452908698029053
"1217","chr7",71919836,71920236,401,"*",5.80943273922449,6.65734696284905,3.48824857754755,1.66131381064444,0.000376941348611501,0.0452916271388424
